"","city","type","GEOID","racial_majority","filings_2020","filings_avg","last_updated","xcourtcofips","md","month","year"
"5803","Kansas City, MO","Census Tract","29095012703","Black",4,2,"2024-08-10",NA,2022-11-01,11,2022
"5804","Kansas City, MO","Census Tract","29095012703","Black",2,2.75,"2024-08-10",NA,2022-12-01,12,2022
"5805","Kansas City, MO","Census Tract","29095012703","Black",3,2,"2024-08-10",NA,2023-01-01,1,2023
"5806","Kansas City, MO","Census Tract","29095012703","Black",3,1.25,"2024-08-10",NA,2023-02-01,2,2023
"5807","Kansas City, MO","Census Tract","29095012703","Black",2,3.25,"2024-08-10",NA,2023-03-01,3,2023
"5808","Kansas City, MO","Census Tract","29095012703","Black",1,1,"2024-08-10",NA,2023-04-01,4,2023
"5809","Kansas City, MO","Census Tract","29095012703","Black",1,2,"2024-08-10",NA,2023-05-01,5,2023
"5810","Kansas City, MO","Census Tract","29095012703","Black",0,3.5,"2024-08-10",NA,2023-06-01,6,2023
"5811","Kansas City, MO","Census Tract","29095012703","Black",1,2,"2024-08-10",NA,2023-07-01,7,2023
"5812","Kansas City, MO","Census Tract","29095012703","Black",2,3,"2024-08-10",NA,2023-08-01,8,2023
"5813","Kansas City, MO","Census Tract","29095012703","Black",1,1.5,"2024-08-10",NA,2023-09-01,9,2023
"5814","Kansas City, MO","Census Tract","29095012703","Black",6,2.5,"2024-08-10",NA,2023-10-01,10,2023
"5815","Kansas City, MO","Census Tract","29095012703","Black",0,2,"2024-08-10",NA,2023-11-01,11,2023
"5816","Kansas City, MO","Census Tract","29095012703","Black",0,2.75,"2024-08-10",NA,2023-12-01,12,2023
"5817","Kansas City, MO","Census Tract","29095012703","Black",0,2,"2024-08-10",NA,2024-01-01,1,2024
"5818","Kansas City, MO","Census Tract","29095012703","Black",4,1.25,"2024-08-10",NA,2024-02-01,2,2024
"5819","Kansas City, MO","Census Tract","29095012703","Black",3,3.25,"2024-08-10",NA,2024-03-01,3,2024
"5820","Kansas City, MO","Census Tract","29095012703","Black",2,1,"2024-08-10",NA,2024-04-01,4,2024
"5821","Kansas City, MO","Census Tract","29095012703","Black",1,2,"2024-08-10",NA,2024-05-01,5,2024
"5822","Kansas City, MO","Census Tract","29095012703","Black",1,3.5,"2024-08-10",NA,2024-06-01,6,2024
"5823","Kansas City, MO","Census Tract","29095012703","Black",1,2,"2024-08-10",NA,2024-07-01,7,2024
"5824","Kansas City, MO","Census Tract","29095012703","Black",0,1,"2024-08-10",NA,2024-08-01,8,2024
"5825","Kansas City, MO","Census Tract","29095012802","Black",5,3.5,"2024-08-10",NA,2020-01-01,1,2020
"5826","Kansas City, MO","Census Tract","29095012802","Black",4,1.75,"2024-08-10",NA,2020-02-01,2,2020
"5827","Kansas City, MO","Census Tract","29095012802","Black",3,3,"2024-08-10",NA,2020-03-01,3,2020
"5828","Kansas City, MO","Census Tract","29095012802","Black",0,2.5,"2024-08-10",NA,2020-04-01,4,2020
"5829","Kansas City, MO","Census Tract","29095012802","Black",0,3.25,"2024-08-10",NA,2020-05-01,5,2020
"5830","Kansas City, MO","Census Tract","29095012802","Black",3,3.75,"2024-08-10",NA,2020-06-01,6,2020
"5831","Kansas City, MO","Census Tract","29095012802","Black",3,3.75,"2024-08-10",NA,2020-07-01,7,2020
"5832","Kansas City, MO","Census Tract","29095012802","Black",2,5.5,"2024-08-10",NA,2020-08-01,8,2020
"5833","Kansas City, MO","Census Tract","29095012802","Black",1,5,"2024-08-10",NA,2020-09-01,9,2020
"5834","Kansas City, MO","Census Tract","29095012802","Black",0,4,"2024-08-10",NA,2020-10-01,10,2020
"5835","Kansas City, MO","Census Tract","29095012802","Black",0,4.25,"2024-08-10",NA,2020-11-01,11,2020
"5836","Kansas City, MO","Census Tract","29095012802","Black",3,3,"2024-08-10",NA,2020-12-01,12,2020
"5837","Kansas City, MO","Census Tract","29095012802","Black",2,3.5,"2024-08-10",NA,2021-01-01,1,2021
"5838","Kansas City, MO","Census Tract","29095012802","Black",2,1.75,"2024-08-10",NA,2021-02-01,2,2021
"5839","Kansas City, MO","Census Tract","29095012802","Black",2,3,"2024-08-10",NA,2021-03-01,3,2021
"5840","Kansas City, MO","Census Tract","29095012802","Black",2,2.5,"2024-08-10",NA,2021-04-01,4,2021
"5841","Kansas City, MO","Census Tract","29095012802","Black",2,3.25,"2024-08-10",NA,2021-05-01,5,2021
"5842","Kansas City, MO","Census Tract","29095012802","Black",0,3.75,"2024-08-10",NA,2021-06-01,6,2021
"5843","Kansas City, MO","Census Tract","29095012802","Black",1,3.75,"2024-08-10",NA,2021-07-01,7,2021
"5844","Kansas City, MO","Census Tract","29095012802","Black",0,5.5,"2024-08-10",NA,2021-08-01,8,2021
"5845","Kansas City, MO","Census Tract","29095012802","Black",0,5,"2024-08-10",NA,2021-09-01,9,2021
"5846","Kansas City, MO","Census Tract","29095012802","Black",0,4,"2024-08-10",NA,2021-10-01,10,2021
"5847","Kansas City, MO","Census Tract","29095012802","Black",2,4.25,"2024-08-10",NA,2021-11-01,11,2021
"5848","Kansas City, MO","Census Tract","29095012802","Black",1,3,"2024-08-10",NA,2021-12-01,12,2021
"5849","Kansas City, MO","Census Tract","29095012802","Black",4,3.5,"2024-08-10",NA,2022-01-01,1,2022
"5850","Kansas City, MO","Census Tract","29095012802","Black",2,1.75,"2024-08-10",NA,2022-02-01,2,2022
"5851","Kansas City, MO","Census Tract","29095012802","Black",1,3,"2024-08-10",NA,2022-03-01,3,2022
"5852","Kansas City, MO","Census Tract","29095012802","Black",0,2.5,"2024-08-10",NA,2022-04-01,4,2022
"5853","Kansas City, MO","Census Tract","29095012802","Black",2,3.25,"2024-08-10",NA,2022-05-01,5,2022
"5854","Kansas City, MO","Census Tract","29095012802","Black",1,3.75,"2024-08-10",NA,2022-06-01,6,2022
"5855","Kansas City, MO","Census Tract","29095012802","Black",0,3.75,"2024-08-10",NA,2022-07-01,7,2022
"5856","Kansas City, MO","Census Tract","29095012802","Black",1,5.5,"2024-08-10",NA,2022-08-01,8,2022
"5857","Kansas City, MO","Census Tract","29095012802","Black",0,5,"2024-08-10",NA,2022-09-01,9,2022
"5858","Kansas City, MO","Census Tract","29095012802","Black",2,4,"2024-08-10",NA,2022-10-01,10,2022
"5859","Kansas City, MO","Census Tract","29095012802","Black",3,4.25,"2024-08-10",NA,2022-11-01,11,2022
"5860","Kansas City, MO","Census Tract","29095012802","Black",1,3,"2024-08-10",NA,2022-12-01,12,2022
"5861","Kansas City, MO","Census Tract","29095012802","Black",6,3.5,"2024-08-10",NA,2023-01-01,1,2023
"5862","Kansas City, MO","Census Tract","29095012802","Black",2,1.75,"2024-08-10",NA,2023-02-01,2,2023
"5863","Kansas City, MO","Census Tract","29095012802","Black",2,3,"2024-08-10",NA,2023-03-01,3,2023
"5864","Kansas City, MO","Census Tract","29095012802","Black",2,2.5,"2024-08-10",NA,2023-04-01,4,2023
"5865","Kansas City, MO","Census Tract","29095012802","Black",1,3.25,"2024-08-10",NA,2023-05-01,5,2023
"5866","Kansas City, MO","Census Tract","29095012802","Black",0,3.75,"2024-08-10",NA,2023-06-01,6,2023
"5867","Kansas City, MO","Census Tract","29095012802","Black",2,3.75,"2024-08-10",NA,2023-07-01,7,2023
"5868","Kansas City, MO","Census Tract","29095012802","Black",2,5.5,"2024-08-10",NA,2023-08-01,8,2023
"5869","Kansas City, MO","Census Tract","29095012802","Black",1,5,"2024-08-10",NA,2023-09-01,9,2023
"5870","Kansas City, MO","Census Tract","29095012802","Black",2,4,"2024-08-10",NA,2023-10-01,10,2023
"5871","Kansas City, MO","Census Tract","29095012802","Black",3,4.25,"2024-08-10",NA,2023-11-01,11,2023
"5872","Kansas City, MO","Census Tract","29095012802","Black",5,3,"2024-08-10",NA,2023-12-01,12,2023
"5873","Kansas City, MO","Census Tract","29095012802","Black",2,3.5,"2024-08-10",NA,2024-01-01,1,2024
"5874","Kansas City, MO","Census Tract","29095012802","Black",1,1.75,"2024-08-10",NA,2024-02-01,2,2024
"5875","Kansas City, MO","Census Tract","29095012802","Black",0,3,"2024-08-10",NA,2024-03-01,3,2024
"5876","Kansas City, MO","Census Tract","29095012802","Black",2,2.5,"2024-08-10",NA,2024-04-01,4,2024
"5877","Kansas City, MO","Census Tract","29095012802","Black",1,3.25,"2024-08-10",NA,2024-05-01,5,2024
"5878","Kansas City, MO","Census Tract","29095012802","Black",1,3.75,"2024-08-10",NA,2024-06-01,6,2024
"5879","Kansas City, MO","Census Tract","29095012802","Black",7,3.75,"2024-08-10",NA,2024-07-01,7,2024
"5880","Kansas City, MO","Census Tract","29095012802","Black",1,1.5,"2024-08-10",NA,2024-08-01,8,2024
"5881","Kansas City, MO","Census Tract","29095012803","White",1,1.75,"2024-08-10",NA,2020-01-01,1,2020
"5882","Kansas City, MO","Census Tract","29095012803","White",4,1.25,"2024-08-10",NA,2020-02-01,2,2020
"5883","Kansas City, MO","Census Tract","29095012803","White",4,1.75,"2024-08-10",NA,2020-03-01,3,2020
"5884","Kansas City, MO","Census Tract","29095012803","White",0,1,"2024-08-10",NA,2020-04-01,4,2020
"5885","Kansas City, MO","Census Tract","29095012803","White",0,2.5,"2024-08-10",NA,2020-05-01,5,2020
"5886","Kansas City, MO","Census Tract","29095012803","White",1,1,"2024-08-10",NA,2020-06-01,6,2020
"5887","Kansas City, MO","Census Tract","29095012803","White",1,1.75,"2024-08-10",NA,2020-07-01,7,2020
"5888","Kansas City, MO","Census Tract","29095012803","White",4,2,"2024-08-10",NA,2020-08-01,8,2020
"5889","Kansas City, MO","Census Tract","29095012803","White",0,2,"2024-08-10",NA,2020-09-01,9,2020
"5890","Kansas City, MO","Census Tract","29095012803","White",0,1,"2024-08-10",NA,2020-10-01,10,2020
"5891","Kansas City, MO","Census Tract","29095012803","White",0,1.5,"2024-08-10",NA,2020-11-01,11,2020
"5892","Kansas City, MO","Census Tract","29095012803","White",0,2.25,"2024-08-10",NA,2020-12-01,12,2020
"5893","Kansas City, MO","Census Tract","29095012803","White",0,1.75,"2024-08-10",NA,2021-01-01,1,2021
"5894","Kansas City, MO","Census Tract","29095012803","White",1,1.25,"2024-08-10",NA,2021-02-01,2,2021
"5895","Kansas City, MO","Census Tract","29095012803","White",0,1.75,"2024-08-10",NA,2021-03-01,3,2021
"5896","Kansas City, MO","Census Tract","29095012803","White",1,1,"2024-08-10",NA,2021-04-01,4,2021
"5897","Kansas City, MO","Census Tract","29095012803","White",1,2.5,"2024-08-10",NA,2021-05-01,5,2021
"5898","Kansas City, MO","Census Tract","29095012803","White",3,1,"2024-08-10",NA,2021-06-01,6,2021
"5899","Kansas City, MO","Census Tract","29095012803","White",2,1.75,"2024-08-10",NA,2021-07-01,7,2021
"5900","Kansas City, MO","Census Tract","29095012803","White",4,2,"2024-08-10",NA,2021-08-01,8,2021
"5901","Kansas City, MO","Census Tract","29095012803","White",1,2,"2024-08-10",NA,2021-09-01,9,2021
"5902","Kansas City, MO","Census Tract","29095012803","White",2,1,"2024-08-10",NA,2021-10-01,10,2021
"5903","Kansas City, MO","Census Tract","29095012803","White",1,1.5,"2024-08-10",NA,2021-11-01,11,2021
"5904","Kansas City, MO","Census Tract","29095012803","White",1,2.25,"2024-08-10",NA,2021-12-01,12,2021
"5905","Kansas City, MO","Census Tract","29095012803","White",1,1.75,"2024-08-10",NA,2022-01-01,1,2022
"5906","Kansas City, MO","Census Tract","29095012803","White",2,1.25,"2024-08-10",NA,2022-02-01,2,2022
"5907","Kansas City, MO","Census Tract","29095012803","White",4,1.75,"2024-08-10",NA,2022-03-01,3,2022
"5908","Kansas City, MO","Census Tract","29095012803","White",2,1,"2024-08-10",NA,2022-04-01,4,2022
"5909","Kansas City, MO","Census Tract","29095012803","White",2,2.5,"2024-08-10",NA,2022-05-01,5,2022
"5910","Kansas City, MO","Census Tract","29095012803","White",1,1,"2024-08-10",NA,2022-06-01,6,2022
"5911","Kansas City, MO","Census Tract","29095012803","White",0,1.75,"2024-08-10",NA,2022-07-01,7,2022
"5912","Kansas City, MO","Census Tract","29095012803","White",2,2,"2024-08-10",NA,2022-08-01,8,2022
"5913","Kansas City, MO","Census Tract","29095012803","White",2,2,"2024-08-10",NA,2022-09-01,9,2022
"5914","Kansas City, MO","Census Tract","29095012803","White",1,1,"2024-08-10",NA,2022-10-01,10,2022
"5915","Kansas City, MO","Census Tract","29095012803","White",0,1.5,"2024-08-10",NA,2022-11-01,11,2022
"5916","Kansas City, MO","Census Tract","29095012803","White",1,2.25,"2024-08-10",NA,2022-12-01,12,2022
"5917","Kansas City, MO","Census Tract","29095012803","White",4,1.75,"2024-08-10",NA,2023-01-01,1,2023
"5918","Kansas City, MO","Census Tract","29095012803","White",2,1.25,"2024-08-10",NA,2023-02-01,2,2023
"5919","Kansas City, MO","Census Tract","29095012803","White",1,1.75,"2024-08-10",NA,2023-03-01,3,2023
"5920","Kansas City, MO","Census Tract","29095012803","White",1,1,"2024-08-10",NA,2023-04-01,4,2023
"5921","Kansas City, MO","Census Tract","29095012803","White",1,2.5,"2024-08-10",NA,2023-05-01,5,2023
"5922","Kansas City, MO","Census Tract","29095012803","White",2,1,"2024-08-10",NA,2023-06-01,6,2023
"5923","Kansas City, MO","Census Tract","29095012803","White",0,1.75,"2024-08-10",NA,2023-07-01,7,2023
"5924","Kansas City, MO","Census Tract","29095012803","White",4,2,"2024-08-10",NA,2023-08-01,8,2023
"5925","Kansas City, MO","Census Tract","29095012803","White",1,2,"2024-08-10",NA,2023-09-01,9,2023
"5926","Kansas City, MO","Census Tract","29095012803","White",2,1,"2024-08-10",NA,2023-10-01,10,2023
"5927","Kansas City, MO","Census Tract","29095012803","White",1,1.5,"2024-08-10",NA,2023-11-01,11,2023
"5928","Kansas City, MO","Census Tract","29095012803","White",3,2.25,"2024-08-10",NA,2023-12-01,12,2023
"5929","Kansas City, MO","Census Tract","29095012803","White",1,1.75,"2024-08-10",NA,2024-01-01,1,2024
"5930","Kansas City, MO","Census Tract","29095012803","White",5,1.25,"2024-08-10",NA,2024-02-01,2,2024
"5931","Kansas City, MO","Census Tract","29095012803","White",5,1.75,"2024-08-10",NA,2024-03-01,3,2024
"5932","Kansas City, MO","Census Tract","29095012803","White",3,1,"2024-08-10",NA,2024-04-01,4,2024
"5933","Kansas City, MO","Census Tract","29095012803","White",0,2.5,"2024-08-10",NA,2024-05-01,5,2024
"5934","Kansas City, MO","Census Tract","29095012803","White",1,1,"2024-08-10",NA,2024-06-01,6,2024
"5935","Kansas City, MO","Census Tract","29095012803","White",2,1.75,"2024-08-10",NA,2024-07-01,7,2024
"5936","Kansas City, MO","Census Tract","29095012803","White",0,0.25,"2024-08-10",NA,2024-08-01,8,2024
"5937","Kansas City, MO","Census Tract","29095012804","Other",3,6.75,"2024-08-10",NA,2020-01-01,1,2020
"5938","Kansas City, MO","Census Tract","29095012804","Other",7,5.5,"2024-08-10",NA,2020-02-01,2,2020
"5939","Kansas City, MO","Census Tract","29095012804","Other",5,6.25,"2024-08-10",NA,2020-03-01,3,2020
"5940","Kansas City, MO","Census Tract","29095012804","Other",2,4.75,"2024-08-10",NA,2020-04-01,4,2020
"5941","Kansas City, MO","Census Tract","29095012804","Other",0,8.75,"2024-08-10",NA,2020-05-01,5,2020
"5942","Kansas City, MO","Census Tract","29095012804","Other",0,9,"2024-08-10",NA,2020-06-01,6,2020
"5943","Kansas City, MO","Census Tract","29095012804","Other",0,7.25,"2024-08-10",NA,2020-07-01,7,2020
"5944","Kansas City, MO","Census Tract","29095012804","Other",6,5.5,"2024-08-10",NA,2020-08-01,8,2020
"5945","Kansas City, MO","Census Tract","29095012804","Other",3,6.5,"2024-08-10",NA,2020-09-01,9,2020
"5946","Kansas City, MO","Census Tract","29095012804","Other",2,4.5,"2024-08-10",NA,2020-10-01,10,2020
"5947","Kansas City, MO","Census Tract","29095012804","Other",2,6,"2024-08-10",NA,2020-11-01,11,2020
"5948","Kansas City, MO","Census Tract","29095012804","Other",12,5.5,"2024-08-10",NA,2020-12-01,12,2020
"5949","Kansas City, MO","Census Tract","29095012804","Other",2,6.75,"2024-08-10",NA,2021-01-01,1,2021
"5950","Kansas City, MO","Census Tract","29095012804","Other",3,5.5,"2024-08-10",NA,2021-02-01,2,2021
"5951","Kansas City, MO","Census Tract","29095012804","Other",4,6.25,"2024-08-10",NA,2021-03-01,3,2021
"5952","Kansas City, MO","Census Tract","29095012804","Other",1,4.75,"2024-08-10",NA,2021-04-01,4,2021
"5953","Kansas City, MO","Census Tract","29095012804","Other",0,8.75,"2024-08-10",NA,2021-05-01,5,2021
"5954","Kansas City, MO","Census Tract","29095012804","Other",2,9,"2024-08-10",NA,2021-06-01,6,2021
"5955","Kansas City, MO","Census Tract","29095012804","Other",5,7.25,"2024-08-10",NA,2021-07-01,7,2021
"5956","Kansas City, MO","Census Tract","29095012804","Other",1,5.5,"2024-08-10",NA,2021-08-01,8,2021
"5957","Kansas City, MO","Census Tract","29095012804","Other",2,6.5,"2024-08-10",NA,2021-09-01,9,2021
"5958","Kansas City, MO","Census Tract","29095012804","Other",9,4.5,"2024-08-10",NA,2021-10-01,10,2021
"5959","Kansas City, MO","Census Tract","29095012804","Other",1,6,"2024-08-10",NA,2021-11-01,11,2021
"5960","Kansas City, MO","Census Tract","29095012804","Other",4,5.5,"2024-08-10",NA,2021-12-01,12,2021
"5961","Kansas City, MO","Census Tract","29095012804","Other",9,6.75,"2024-08-10",NA,2022-01-01,1,2022
"5962","Kansas City, MO","Census Tract","29095012804","Other",19,5.5,"2024-08-10",NA,2022-02-01,2,2022
"5963","Kansas City, MO","Census Tract","29095012804","Other",1,6.25,"2024-08-10",NA,2022-03-01,3,2022
"5964","Kansas City, MO","Census Tract","29095012804","Other",5,4.75,"2024-08-10",NA,2022-04-01,4,2022
"5965","Kansas City, MO","Census Tract","29095012804","Other",3,8.75,"2024-08-10",NA,2022-05-01,5,2022
"5966","Kansas City, MO","Census Tract","29095012804","Other",10,9,"2024-08-10",NA,2022-06-01,6,2022
"5967","Kansas City, MO","Census Tract","29095012804","Other",14,7.25,"2024-08-10",NA,2022-07-01,7,2022
"5968","Kansas City, MO","Census Tract","29095012804","Other",4,5.5,"2024-08-10",NA,2022-08-01,8,2022
"5969","Kansas City, MO","Census Tract","29095012804","Other",10,6.5,"2024-08-10",NA,2022-09-01,9,2022
"5970","Kansas City, MO","Census Tract","29095012804","Other",5,4.5,"2024-08-10",NA,2022-10-01,10,2022
"5971","Kansas City, MO","Census Tract","29095012804","Other",2,6,"2024-08-10",NA,2022-11-01,11,2022
"5972","Kansas City, MO","Census Tract","29095012804","Other",17,5.5,"2024-08-10",NA,2022-12-01,12,2022
"5973","Kansas City, MO","Census Tract","29095012804","Other",1,6.75,"2024-08-10",NA,2023-01-01,1,2023
"5974","Kansas City, MO","Census Tract","29095012804","Other",13,5.5,"2024-08-10",NA,2023-02-01,2,2023
"5975","Kansas City, MO","Census Tract","29095012804","Other",5,6.25,"2024-08-10",NA,2023-03-01,3,2023
"5976","Kansas City, MO","Census Tract","29095012804","Other",17,4.75,"2024-08-10",NA,2023-04-01,4,2023
"5977","Kansas City, MO","Census Tract","29095012804","Other",7,8.75,"2024-08-10",NA,2023-05-01,5,2023
"5978","Kansas City, MO","Census Tract","29095012804","Other",18,9,"2024-08-10",NA,2023-06-01,6,2023
"5979","Kansas City, MO","Census Tract","29095012804","Other",7,7.25,"2024-08-10",NA,2023-07-01,7,2023
"5980","Kansas City, MO","Census Tract","29095012804","Other",3,5.5,"2024-08-10",NA,2023-08-01,8,2023
"5981","Kansas City, MO","Census Tract","29095012804","Other",0,6.5,"2024-08-10",NA,2023-09-01,9,2023
"5982","Kansas City, MO","Census Tract","29095012804","Other",10,4.5,"2024-08-10",NA,2023-10-01,10,2023
"5983","Kansas City, MO","Census Tract","29095012804","Other",5,6,"2024-08-10",NA,2023-11-01,11,2023
"5984","Kansas City, MO","Census Tract","29095012804","Other",5,5.5,"2024-08-10",NA,2023-12-01,12,2023
