"","city","type","GEOID","racial_majority","month","filings_2020","filings_avg","last_updated","xcourtcofips"
"6415","Pittsburgh, PA","Zip Code","15237","White","07/2022",20,14.9345238095238,"2024-08-10",NA
"6416","Pittsburgh, PA","Zip Code","15237","White","08/2022",14,16.5821428571429,"2024-08-10",NA
"6417","Pittsburgh, PA","Zip Code","15237","White","09/2022",12,10.5702380952381,"2024-08-10",NA
"6418","Pittsburgh, PA","Zip Code","15237","White","10/2022",7,12.3928571428571,"2024-08-10",NA
"6419","Pittsburgh, PA","Zip Code","15237","White","11/2022",9,12.6357142857143,"2024-08-10",NA
"6420","Pittsburgh, PA","Zip Code","15237","White","12/2022",23,9.26785714285714,"2024-08-10",NA
"6421","Pittsburgh, PA","Zip Code","15237","White","01/2023",18,10.9071428571429,"2024-08-10",NA
"6422","Pittsburgh, PA","Zip Code","15237","White","02/2023",17,10.0714285714286,"2024-08-10",NA
"6423","Pittsburgh, PA","Zip Code","15237","White","03/2023",19,14.7166666666667,"2024-08-10",NA
"6424","Pittsburgh, PA","Zip Code","15237","White","04/2023",8,8.98214285714286,"2024-08-10",NA
"6425","Pittsburgh, PA","Zip Code","15237","White","05/2023",9,11.3095238095238,"2024-08-10",NA
"6426","Pittsburgh, PA","Zip Code","15237","White","06/2023",15,9.81547619047619,"2024-08-10",NA
"6427","Pittsburgh, PA","Zip Code","15237","White","07/2023",12,14.9345238095238,"2024-08-10",NA
"6428","Pittsburgh, PA","Zip Code","15237","White","08/2023",12,16.5821428571429,"2024-08-10",NA
"6429","Pittsburgh, PA","Zip Code","15237","White","09/2023",3,10.5702380952381,"2024-08-10",NA
"6430","Pittsburgh, PA","Zip Code","15237","White","10/2023",14,12.3928571428571,"2024-08-10",NA
"6431","Pittsburgh, PA","Zip Code","15237","White","11/2023",10,12.6357142857143,"2024-08-10",NA
"6432","Pittsburgh, PA","Zip Code","15237","White","12/2023",23,9.26785714285714,"2024-08-10",NA
"6433","Pittsburgh, PA","Zip Code","15237","White","01/2024",11,10.9071428571429,"2024-08-10",NA
"6434","Pittsburgh, PA","Zip Code","15237","White","02/2024",20,10.8571428571429,"2024-08-10",NA
"6435","Pittsburgh, PA","Zip Code","15237","White","03/2024",11,14.7166666666667,"2024-08-10",NA
"6436","Pittsburgh, PA","Zip Code","15237","White","04/2024",17,8.98214285714286,"2024-08-10",NA
"6437","Pittsburgh, PA","Zip Code","15237","White","05/2024",12,11.3095238095238,"2024-08-10",NA
"6438","Pittsburgh, PA","Zip Code","15237","White","06/2024",11,9.81547619047619,"2024-08-10",NA
"6439","Pittsburgh, PA","Zip Code","15237","White","07/2024",16,14.9345238095238,"2024-08-10",NA
"6440","Pittsburgh, PA","Zip Code","15237","White","08/2024",3,6.14285714285714,"2024-08-10",NA
"6441","Pittsburgh, PA","Zip Code","15238","White","01/2020",0,2.95,"2024-08-10",NA
"6442","Pittsburgh, PA","Zip Code","15238","White","02/2020",2,2.97619047619048,"2024-08-10",NA
"6443","Pittsburgh, PA","Zip Code","15238","White","03/2020",1,2.05,"2024-08-10",NA
"6444","Pittsburgh, PA","Zip Code","15238","White","04/2020",0,2.73333333333333,"2024-08-10",NA
"6445","Pittsburgh, PA","Zip Code","15238","White","05/2020",0,4.31428571428571,"2024-08-10",NA
"6446","Pittsburgh, PA","Zip Code","15238","White","06/2020",0,2.8,"2024-08-10",NA
"6447","Pittsburgh, PA","Zip Code","15238","White","07/2020",1,3.63809523809524,"2024-08-10",NA
"6448","Pittsburgh, PA","Zip Code","15238","White","08/2020",1,4.23333333333333,"2024-08-10",NA
"6449","Pittsburgh, PA","Zip Code","15238","White","09/2020",2,2.55,"2024-08-10",NA
"6450","Pittsburgh, PA","Zip Code","15238","White","10/2020",2,3.17380952380952,"2024-08-10",NA
"6451","Pittsburgh, PA","Zip Code","15238","White","11/2020",1,3.2,"2024-08-10",NA
"6452","Pittsburgh, PA","Zip Code","15238","White","12/2020",1,3.31428571428571,"2024-08-10",NA
"6453","Pittsburgh, PA","Zip Code","15238","White","01/2021",1,2.95,"2024-08-10",NA
"6454","Pittsburgh, PA","Zip Code","15238","White","02/2021",0,3.09761904761905,"2024-08-10",NA
"6455","Pittsburgh, PA","Zip Code","15238","White","03/2021",0,2.05,"2024-08-10",NA
"6456","Pittsburgh, PA","Zip Code","15238","White","04/2021",6,2.73333333333333,"2024-08-10",NA
"6457","Pittsburgh, PA","Zip Code","15238","White","05/2021",1,4.31428571428571,"2024-08-10",NA
"6458","Pittsburgh, PA","Zip Code","15238","White","06/2021",2,2.8,"2024-08-10",NA
"6459","Pittsburgh, PA","Zip Code","15238","White","07/2021",2,3.63809523809524,"2024-08-10",NA
"6460","Pittsburgh, PA","Zip Code","15238","White","08/2021",2,4.23333333333333,"2024-08-10",NA
"6461","Pittsburgh, PA","Zip Code","15238","White","09/2021",1,2.55,"2024-08-10",NA
"6462","Pittsburgh, PA","Zip Code","15238","White","10/2021",2,3.17380952380952,"2024-08-10",NA
"6463","Pittsburgh, PA","Zip Code","15238","White","11/2021",2,3.2,"2024-08-10",NA
"6464","Pittsburgh, PA","Zip Code","15238","White","12/2021",1,3.31428571428571,"2024-08-10",NA
"6465","Pittsburgh, PA","Zip Code","15238","White","01/2022",1,2.95,"2024-08-10",NA
"6466","Pittsburgh, PA","Zip Code","15238","White","02/2022",1,3.21428571428571,"2024-08-10",NA
"6467","Pittsburgh, PA","Zip Code","15238","White","03/2022",1,2.05,"2024-08-10",NA
"6468","Pittsburgh, PA","Zip Code","15238","White","04/2022",2,2.73333333333333,"2024-08-10",NA
"6469","Pittsburgh, PA","Zip Code","15238","White","05/2022",0,4.31428571428571,"2024-08-10",NA
"6470","Pittsburgh, PA","Zip Code","15238","White","06/2022",2,2.8,"2024-08-10",NA
"6471","Pittsburgh, PA","Zip Code","15238","White","07/2022",2,3.63809523809524,"2024-08-10",NA
"6472","Pittsburgh, PA","Zip Code","15238","White","08/2022",5,4.23333333333333,"2024-08-10",NA
"6473","Pittsburgh, PA","Zip Code","15238","White","09/2022",1,2.55,"2024-08-10",NA
"6474","Pittsburgh, PA","Zip Code","15238","White","10/2022",3,3.17380952380952,"2024-08-10",NA
"6475","Pittsburgh, PA","Zip Code","15238","White","11/2022",0,3.2,"2024-08-10",NA
"6476","Pittsburgh, PA","Zip Code","15238","White","12/2022",0,3.31428571428571,"2024-08-10",NA
"6477","Pittsburgh, PA","Zip Code","15238","White","01/2023",1,2.95,"2024-08-10",NA
"6478","Pittsburgh, PA","Zip Code","15238","White","02/2023",2,3.12380952380952,"2024-08-10",NA
"6479","Pittsburgh, PA","Zip Code","15238","White","03/2023",0,2.05,"2024-08-10",NA
"6480","Pittsburgh, PA","Zip Code","15238","White","04/2023",1,2.73333333333333,"2024-08-10",NA
"6481","Pittsburgh, PA","Zip Code","15238","White","05/2023",2,4.31428571428571,"2024-08-10",NA
"6482","Pittsburgh, PA","Zip Code","15238","White","06/2023",2,2.8,"2024-08-10",NA
"6483","Pittsburgh, PA","Zip Code","15238","White","07/2023",2,3.63809523809524,"2024-08-10",NA
"6484","Pittsburgh, PA","Zip Code","15238","White","08/2023",0,4.23333333333333,"2024-08-10",NA
"6485","Pittsburgh, PA","Zip Code","15238","White","09/2023",1,2.55,"2024-08-10",NA
"6486","Pittsburgh, PA","Zip Code","15238","White","10/2023",0,3.17380952380952,"2024-08-10",NA
"6487","Pittsburgh, PA","Zip Code","15238","White","11/2023",3,3.2,"2024-08-10",NA
"6488","Pittsburgh, PA","Zip Code","15238","White","12/2023",2,3.31428571428571,"2024-08-10",NA
"6489","Pittsburgh, PA","Zip Code","15238","White","01/2024",1,2.95,"2024-08-10",NA
"6490","Pittsburgh, PA","Zip Code","15238","White","02/2024",3,3.2,"2024-08-10",NA
"6491","Pittsburgh, PA","Zip Code","15238","White","03/2024",2,2.05,"2024-08-10",NA
"6492","Pittsburgh, PA","Zip Code","15238","White","04/2024",2,2.73333333333333,"2024-08-10",NA
"6493","Pittsburgh, PA","Zip Code","15238","White","05/2024",2,4.31428571428571,"2024-08-10",NA
"6494","Pittsburgh, PA","Zip Code","15238","White","06/2024",3,2.8,"2024-08-10",NA
"6495","Pittsburgh, PA","Zip Code","15238","White","07/2024",1,3.63809523809524,"2024-08-10",NA
"6496","Pittsburgh, PA","Zip Code","15238","White","08/2024",0,1.83333333333333,"2024-08-10",NA
"6497","Pittsburgh, PA","Zip Code","15239","White","01/2020",6,12.5857142857143,"2024-08-10",NA
"6498","Pittsburgh, PA","Zip Code","15239","White","02/2020",9,8.46666666666667,"2024-08-10",NA
"6499","Pittsburgh, PA","Zip Code","15239","White","03/2020",1,9.19642857142857,"2024-08-10",NA
"6500","Pittsburgh, PA","Zip Code","15239","White","04/2020",0,10.075,"2024-08-10",NA
"6501","Pittsburgh, PA","Zip Code","15239","White","05/2020",0,13.2083333333333,"2024-08-10",NA
"6502","Pittsburgh, PA","Zip Code","15239","White","06/2020",0,10.702380952381,"2024-08-10",NA
"6503","Pittsburgh, PA","Zip Code","15239","White","07/2020",1,10.9666666666667,"2024-08-10",NA
"6504","Pittsburgh, PA","Zip Code","15239","White","08/2020",1,13.0571428571429,"2024-08-10",NA
"6505","Pittsburgh, PA","Zip Code","15239","White","09/2020",6,12.9428571428571,"2024-08-10",NA
"6506","Pittsburgh, PA","Zip Code","15239","White","10/2020",5,11.7214285714286,"2024-08-10",NA
"6507","Pittsburgh, PA","Zip Code","15239","White","11/2020",2,10.7607142857143,"2024-08-10",NA
"6508","Pittsburgh, PA","Zip Code","15239","White","12/2020",2,10.2785714285714,"2024-08-10",NA
"6509","Pittsburgh, PA","Zip Code","15239","White","01/2021",4,12.5857142857143,"2024-08-10",NA
"6510","Pittsburgh, PA","Zip Code","15239","White","02/2021",1,8.35,"2024-08-10",NA
"6511","Pittsburgh, PA","Zip Code","15239","White","03/2021",1,9.19642857142857,"2024-08-10",NA
"6512","Pittsburgh, PA","Zip Code","15239","White","04/2021",0,10.075,"2024-08-10",NA
"6513","Pittsburgh, PA","Zip Code","15239","White","05/2021",4,13.2083333333333,"2024-08-10",NA
"6514","Pittsburgh, PA","Zip Code","15239","White","06/2021",3,10.702380952381,"2024-08-10",NA
"6515","Pittsburgh, PA","Zip Code","15239","White","07/2021",1,10.9666666666667,"2024-08-10",NA
"6516","Pittsburgh, PA","Zip Code","15239","White","08/2021",4,13.0571428571429,"2024-08-10",NA
"6517","Pittsburgh, PA","Zip Code","15239","White","09/2021",8,12.9428571428571,"2024-08-10",NA
"6518","Pittsburgh, PA","Zip Code","15239","White","10/2021",0,11.7214285714286,"2024-08-10",NA
"6519","Pittsburgh, PA","Zip Code","15239","White","11/2021",10,10.7607142857143,"2024-08-10",NA
"6520","Pittsburgh, PA","Zip Code","15239","White","12/2021",6,10.2785714285714,"2024-08-10",NA
"6521","Pittsburgh, PA","Zip Code","15239","White","01/2022",3,12.5857142857143,"2024-08-10",NA
"6522","Pittsburgh, PA","Zip Code","15239","White","02/2022",3,8.75,"2024-08-10",NA
"6523","Pittsburgh, PA","Zip Code","15239","White","03/2022",2,9.19642857142857,"2024-08-10",NA
"6524","Pittsburgh, PA","Zip Code","15239","White","04/2022",7,10.075,"2024-08-10",NA
"6525","Pittsburgh, PA","Zip Code","15239","White","05/2022",2,13.2083333333333,"2024-08-10",NA
"6526","Pittsburgh, PA","Zip Code","15239","White","06/2022",11,10.702380952381,"2024-08-10",NA
"6527","Pittsburgh, PA","Zip Code","15239","White","07/2022",4,10.9666666666667,"2024-08-10",NA
"6528","Pittsburgh, PA","Zip Code","15239","White","08/2022",17,13.0571428571429,"2024-08-10",NA
"6529","Pittsburgh, PA","Zip Code","15239","White","09/2022",5,12.9428571428571,"2024-08-10",NA
"6530","Pittsburgh, PA","Zip Code","15239","White","10/2022",9,11.7214285714286,"2024-08-10",NA
"6531","Pittsburgh, PA","Zip Code","15239","White","11/2022",4,10.7607142857143,"2024-08-10",NA
"6532","Pittsburgh, PA","Zip Code","15239","White","12/2022",4,10.2785714285714,"2024-08-10",NA
"6533","Pittsburgh, PA","Zip Code","15239","White","01/2023",5,12.5857142857143,"2024-08-10",NA
"6534","Pittsburgh, PA","Zip Code","15239","White","02/2023",5,9.06547619047619,"2024-08-10",NA
"6535","Pittsburgh, PA","Zip Code","15239","White","03/2023",2,9.19642857142857,"2024-08-10",NA
"6536","Pittsburgh, PA","Zip Code","15239","White","04/2023",9,10.075,"2024-08-10",NA
"6537","Pittsburgh, PA","Zip Code","15239","White","05/2023",4,13.2083333333333,"2024-08-10",NA
"6538","Pittsburgh, PA","Zip Code","15239","White","06/2023",8,10.702380952381,"2024-08-10",NA
"6539","Pittsburgh, PA","Zip Code","15239","White","07/2023",5,10.9666666666667,"2024-08-10",NA
"6540","Pittsburgh, PA","Zip Code","15239","White","08/2023",6,13.0571428571429,"2024-08-10",NA
"6541","Pittsburgh, PA","Zip Code","15239","White","09/2023",4,12.9428571428571,"2024-08-10",NA
"6542","Pittsburgh, PA","Zip Code","15239","White","10/2023",8,11.7214285714286,"2024-08-10",NA
"6543","Pittsburgh, PA","Zip Code","15239","White","11/2023",8,10.7607142857143,"2024-08-10",NA
"6544","Pittsburgh, PA","Zip Code","15239","White","12/2023",10,10.2785714285714,"2024-08-10",NA
"6545","Pittsburgh, PA","Zip Code","15239","White","01/2024",8,12.5857142857143,"2024-08-10",NA
"6546","Pittsburgh, PA","Zip Code","15239","White","02/2024",9,8.55952380952381,"2024-08-10",NA
"6547","Pittsburgh, PA","Zip Code","15239","White","03/2024",3,9.19642857142857,"2024-08-10",NA
"6548","Pittsburgh, PA","Zip Code","15239","White","04/2024",7,10.075,"2024-08-10",NA
"6549","Pittsburgh, PA","Zip Code","15239","White","05/2024",3,13.2083333333333,"2024-08-10",NA
"6550","Pittsburgh, PA","Zip Code","15239","White","06/2024",15,10.702380952381,"2024-08-10",NA
"6551","Pittsburgh, PA","Zip Code","15239","White","07/2024",8,10.9666666666667,"2024-08-10",NA
"6552","Pittsburgh, PA","Zip Code","15239","White","08/2024",0,4,"2024-08-10",NA
"6553","Pittsburgh, PA","Zip Code","15240","Other","01/2020",0,0,"2024-08-10",NA
"6554","Pittsburgh, PA","Zip Code","15240","Other","02/2020",0,0,"2024-08-10",NA
"6555","Pittsburgh, PA","Zip Code","15240","Other","03/2020",0,0,"2024-08-10",NA
"6556","Pittsburgh, PA","Zip Code","15240","Other","04/2020",0,0,"2024-08-10",NA
"6557","Pittsburgh, PA","Zip Code","15240","Other","05/2020",0,0,"2024-08-10",NA
"6558","Pittsburgh, PA","Zip Code","15240","Other","06/2020",0,0,"2024-08-10",NA
"6559","Pittsburgh, PA","Zip Code","15240","Other","07/2020",0,0,"2024-08-10",NA
"6560","Pittsburgh, PA","Zip Code","15240","Other","08/2020",0,0,"2024-08-10",NA
"6561","Pittsburgh, PA","Zip Code","15240","Other","09/2020",0,0,"2024-08-10",NA
"6562","Pittsburgh, PA","Zip Code","15240","Other","10/2020",0,0,"2024-08-10",NA
"6563","Pittsburgh, PA","Zip Code","15240","Other","11/2020",0,0,"2024-08-10",NA
"6564","Pittsburgh, PA","Zip Code","15240","Other","12/2020",0,0,"2024-08-10",NA
"6565","Pittsburgh, PA","Zip Code","15240","Other","01/2021",0,0,"2024-08-10",NA
"6566","Pittsburgh, PA","Zip Code","15240","Other","02/2021",0,0,"2024-08-10",NA
"6567","Pittsburgh, PA","Zip Code","15240","Other","03/2021",0,0,"2024-08-10",NA
"6568","Pittsburgh, PA","Zip Code","15240","Other","04/2021",0,0,"2024-08-10",NA
"6569","Pittsburgh, PA","Zip Code","15240","Other","05/2021",0,0,"2024-08-10",NA
"6570","Pittsburgh, PA","Zip Code","15240","Other","06/2021",0,0,"2024-08-10",NA
"6571","Pittsburgh, PA","Zip Code","15240","Other","07/2021",0,0,"2024-08-10",NA
"6572","Pittsburgh, PA","Zip Code","15240","Other","08/2021",0,0,"2024-08-10",NA
"6573","Pittsburgh, PA","Zip Code","15240","Other","09/2021",0,0,"2024-08-10",NA
"6574","Pittsburgh, PA","Zip Code","15240","Other","10/2021",0,0,"2024-08-10",NA
"6575","Pittsburgh, PA","Zip Code","15240","Other","11/2021",0,0,"2024-08-10",NA
"6576","Pittsburgh, PA","Zip Code","15240","Other","12/2021",0,0,"2024-08-10",NA
"6577","Pittsburgh, PA","Zip Code","15240","Other","01/2022",0,0,"2024-08-10",NA
"6578","Pittsburgh, PA","Zip Code","15240","Other","02/2022",0,0,"2024-08-10",NA
"6579","Pittsburgh, PA","Zip Code","15240","Other","03/2022",0,0,"2024-08-10",NA
"6580","Pittsburgh, PA","Zip Code","15240","Other","04/2022",0,0,"2024-08-10",NA
"6581","Pittsburgh, PA","Zip Code","15240","Other","05/2022",0,0,"2024-08-10",NA
"6582","Pittsburgh, PA","Zip Code","15240","Other","06/2022",0,0,"2024-08-10",NA
"6583","Pittsburgh, PA","Zip Code","15240","Other","07/2022",0,0,"2024-08-10",NA
"6584","Pittsburgh, PA","Zip Code","15240","Other","08/2022",0,0,"2024-08-10",NA
"6585","Pittsburgh, PA","Zip Code","15240","Other","09/2022",0,0,"2024-08-10",NA
"6586","Pittsburgh, PA","Zip Code","15240","Other","10/2022",0,0,"2024-08-10",NA
"6587","Pittsburgh, PA","Zip Code","15240","Other","11/2022",0,0,"2024-08-10",NA
"6588","Pittsburgh, PA","Zip Code","15240","Other","12/2022",0,0,"2024-08-10",NA
"6589","Pittsburgh, PA","Zip Code","15240","Other","01/2023",0,0,"2024-08-10",NA
"6590","Pittsburgh, PA","Zip Code","15240","Other","02/2023",0,0,"2024-08-10",NA
"6591","Pittsburgh, PA","Zip Code","15240","Other","03/2023",0,0,"2024-08-10",NA
"6592","Pittsburgh, PA","Zip Code","15240","Other","04/2023",0,0,"2024-08-10",NA
"6593","Pittsburgh, PA","Zip Code","15240","Other","05/2023",0,0,"2024-08-10",NA
"6594","Pittsburgh, PA","Zip Code","15240","Other","06/2023",0,0,"2024-08-10",NA
"6595","Pittsburgh, PA","Zip Code","15240","Other","07/2023",0,0,"2024-08-10",NA
"6596","Pittsburgh, PA","Zip Code","15240","Other","08/2023",0,0,"2024-08-10",NA
"6597","Pittsburgh, PA","Zip Code","15240","Other","09/2023",0,0,"2024-08-10",NA
"6598","Pittsburgh, PA","Zip Code","15240","Other","10/2023",0,0,"2024-08-10",NA
"6599","Pittsburgh, PA","Zip Code","15240","Other","11/2023",0,0,"2024-08-10",NA
"6600","Pittsburgh, PA","Zip Code","15240","Other","12/2023",0,0,"2024-08-10",NA
"6601","Pittsburgh, PA","Zip Code","15240","Other","01/2024",0,0,"2024-08-10",NA
"6602","Pittsburgh, PA","Zip Code","15240","Other","02/2024",0,0,"2024-08-10",NA
"6603","Pittsburgh, PA","Zip Code","15240","Other","03/2024",0,0,"2024-08-10",NA
"6604","Pittsburgh, PA","Zip Code","15240","Other","04/2024",0,0,"2024-08-10",NA
"6605","Pittsburgh, PA","Zip Code","15240","Other","05/2024",0,0,"2024-08-10",NA
"6606","Pittsburgh, PA","Zip Code","15240","Other","06/2024",0,0,"2024-08-10",NA
"6607","Pittsburgh, PA","Zip Code","15240","Other","07/2024",0,0,"2024-08-10",NA
"6608","Pittsburgh, PA","Zip Code","15240","Other","08/2024",0,0,"2024-08-10",NA
"6609","Pittsburgh, PA","Zip Code","15241","White","01/2020",2,1.96666666666667,"2024-08-10",NA
"6610","Pittsburgh, PA","Zip Code","15241","White","02/2020",4,2.08333333333333,"2024-08-10",NA
"6611","Pittsburgh, PA","Zip Code","15241","White","03/2020",2,2.36666666666667,"2024-08-10",NA
"6612","Pittsburgh, PA","Zip Code","15241","White","04/2020",0,2.25,"2024-08-10",NA
"6613","Pittsburgh, PA","Zip Code","15241","White","05/2020",0,3.01428571428571,"2024-08-10",NA
"6614","Pittsburgh, PA","Zip Code","15241","White","06/2020",0,2.87142857142857,"2024-08-10",NA
"6615","Pittsburgh, PA","Zip Code","15241","White","07/2020",1,3.15,"2024-08-10",NA
"6616","Pittsburgh, PA","Zip Code","15241","White","08/2020",0,3.3,"2024-08-10",NA
"6617","Pittsburgh, PA","Zip Code","15241","White","09/2020",3,1.96666666666667,"2024-08-10",NA
"6618","Pittsburgh, PA","Zip Code","15241","White","10/2020",2,2.05,"2024-08-10",NA
"6619","Pittsburgh, PA","Zip Code","15241","White","11/2020",6,1.8,"2024-08-10",NA
"6620","Pittsburgh, PA","Zip Code","15241","White","12/2020",1,1.6,"2024-08-10",NA
"6621","Pittsburgh, PA","Zip Code","15241","White","01/2021",1,1.96666666666667,"2024-08-10",NA
"6622","Pittsburgh, PA","Zip Code","15241","White","02/2021",2,1.91666666666667,"2024-08-10",NA
"6623","Pittsburgh, PA","Zip Code","15241","White","03/2021",0,2.36666666666667,"2024-08-10",NA
"6624","Pittsburgh, PA","Zip Code","15241","White","04/2021",3,2.25,"2024-08-10",NA
"6625","Pittsburgh, PA","Zip Code","15241","White","05/2021",3,3.01428571428571,"2024-08-10",NA
"6626","Pittsburgh, PA","Zip Code","15241","White","06/2021",2,2.87142857142857,"2024-08-10",NA
"6627","Pittsburgh, PA","Zip Code","15241","White","07/2021",1,3.15,"2024-08-10",NA
"6628","Pittsburgh, PA","Zip Code","15241","White","08/2021",4,3.3,"2024-08-10",NA
"6629","Pittsburgh, PA","Zip Code","15241","White","09/2021",2,1.96666666666667,"2024-08-10",NA
"6630","Pittsburgh, PA","Zip Code","15241","White","10/2021",1,2.05,"2024-08-10",NA
"6631","Pittsburgh, PA","Zip Code","15241","White","11/2021",1,1.8,"2024-08-10",NA
"6632","Pittsburgh, PA","Zip Code","15241","White","12/2021",5,1.6,"2024-08-10",NA
"6633","Pittsburgh, PA","Zip Code","15241","White","01/2022",1,1.96666666666667,"2024-08-10",NA
"6634","Pittsburgh, PA","Zip Code","15241","White","02/2022",1,2.16666666666667,"2024-08-10",NA
"6635","Pittsburgh, PA","Zip Code","15241","White","03/2022",4,2.36666666666667,"2024-08-10",NA
"6636","Pittsburgh, PA","Zip Code","15241","White","04/2022",2,2.25,"2024-08-10",NA
"6637","Pittsburgh, PA","Zip Code","15241","White","05/2022",1,3.01428571428571,"2024-08-10",NA
"6638","Pittsburgh, PA","Zip Code","15241","White","06/2022",5,2.87142857142857,"2024-08-10",NA
"6639","Pittsburgh, PA","Zip Code","15241","White","07/2022",6,3.15,"2024-08-10",NA
"6640","Pittsburgh, PA","Zip Code","15241","White","08/2022",9,3.3,"2024-08-10",NA
"6641","Pittsburgh, PA","Zip Code","15241","White","09/2022",8,1.96666666666667,"2024-08-10",NA
"6642","Pittsburgh, PA","Zip Code","15241","White","10/2022",7,2.05,"2024-08-10",NA
"6643","Pittsburgh, PA","Zip Code","15241","White","11/2022",3,1.8,"2024-08-10",NA
"6644","Pittsburgh, PA","Zip Code","15241","White","12/2022",2,1.6,"2024-08-10",NA
"6645","Pittsburgh, PA","Zip Code","15241","White","01/2023",3,1.96666666666667,"2024-08-10",NA
"6646","Pittsburgh, PA","Zip Code","15241","White","02/2023",4,2.16666666666667,"2024-08-10",NA
"6647","Pittsburgh, PA","Zip Code","15241","White","03/2023",2,2.36666666666667,"2024-08-10",NA
"6648","Pittsburgh, PA","Zip Code","15241","White","04/2023",3,2.25,"2024-08-10",NA
"6649","Pittsburgh, PA","Zip Code","15241","White","05/2023",3,3.01428571428571,"2024-08-10",NA
"6650","Pittsburgh, PA","Zip Code","15241","White","06/2023",3,2.87142857142857,"2024-08-10",NA
"6651","Pittsburgh, PA","Zip Code","15241","White","07/2023",3,3.15,"2024-08-10",NA
"6652","Pittsburgh, PA","Zip Code","15241","White","08/2023",2,3.3,"2024-08-10",NA
"6653","Pittsburgh, PA","Zip Code","15241","White","09/2023",4,1.96666666666667,"2024-08-10",NA
"6654","Pittsburgh, PA","Zip Code","15241","White","10/2023",7,2.05,"2024-08-10",NA
"6655","Pittsburgh, PA","Zip Code","15241","White","11/2023",4,1.8,"2024-08-10",NA
"6656","Pittsburgh, PA","Zip Code","15241","White","12/2023",5,1.6,"2024-08-10",NA
"6657","Pittsburgh, PA","Zip Code","15241","White","01/2024",8,1.96666666666667,"2024-08-10",NA
"6658","Pittsburgh, PA","Zip Code","15241","White","02/2024",7,2.16666666666667,"2024-08-10",NA
"6659","Pittsburgh, PA","Zip Code","15241","White","03/2024",3,2.36666666666667,"2024-08-10",NA
"6660","Pittsburgh, PA","Zip Code","15241","White","04/2024",8,2.25,"2024-08-10",NA
"6661","Pittsburgh, PA","Zip Code","15241","White","05/2024",4,3.01428571428571,"2024-08-10",NA
"6662","Pittsburgh, PA","Zip Code","15241","White","06/2024",8,2.87142857142857,"2024-08-10",NA
"6663","Pittsburgh, PA","Zip Code","15241","White","07/2024",8,3.15,"2024-08-10",NA
"6664","Pittsburgh, PA","Zip Code","15241","White","08/2024",1,0.5,"2024-08-10",NA
"6665","Pittsburgh, PA","Zip Code","15243","White","01/2020",2,0.4,"2024-08-10",NA
"6666","Pittsburgh, PA","Zip Code","15243","White","02/2020",2,0.983333333333333,"2024-08-10",NA
"6667","Pittsburgh, PA","Zip Code","15243","White","03/2020",0,1.6,"2024-08-10",NA
"6668","Pittsburgh, PA","Zip Code","15243","White","04/2020",0,0.533333333333333,"2024-08-10",NA
"6669","Pittsburgh, PA","Zip Code","15243","White","05/2020",0,1.53333333333333,"2024-08-10",NA
"6670","Pittsburgh, PA","Zip Code","15243","White","06/2020",0,1.1,"2024-08-10",NA
"6671","Pittsburgh, PA","Zip Code","15243","White","07/2020",0,0.8,"2024-08-10",NA
"6672","Pittsburgh, PA","Zip Code","15243","White","08/2020",0,2.1,"2024-08-10",NA
"6673","Pittsburgh, PA","Zip Code","15243","White","09/2020",1,0.9,"2024-08-10",NA
"6674","Pittsburgh, PA","Zip Code","15243","White","10/2020",1,1.35,"2024-08-10",NA
"6675","Pittsburgh, PA","Zip Code","15243","White","11/2020",0,1.45,"2024-08-10",NA
"6676","Pittsburgh, PA","Zip Code","15243","White","12/2020",1,0.25,"2024-08-10",NA
"6677","Pittsburgh, PA","Zip Code","15243","White","01/2021",0,0.4,"2024-08-10",NA
"6678","Pittsburgh, PA","Zip Code","15243","White","02/2021",0,0.878571428571429,"2024-08-10",NA
"6679","Pittsburgh, PA","Zip Code","15243","White","03/2021",0,1.6,"2024-08-10",NA
"6680","Pittsburgh, PA","Zip Code","15243","White","04/2021",0,0.533333333333333,"2024-08-10",NA
"6681","Pittsburgh, PA","Zip Code","15243","White","05/2021",0,1.53333333333333,"2024-08-10",NA
"6682","Pittsburgh, PA","Zip Code","15243","White","06/2021",1,1.1,"2024-08-10",NA
"6683","Pittsburgh, PA","Zip Code","15243","White","07/2021",1,0.8,"2024-08-10",NA
"6684","Pittsburgh, PA","Zip Code","15243","White","08/2021",0,2.1,"2024-08-10",NA
"6685","Pittsburgh, PA","Zip Code","15243","White","09/2021",1,0.9,"2024-08-10",NA
"6686","Pittsburgh, PA","Zip Code","15243","White","10/2021",0,1.35,"2024-08-10",NA
"6687","Pittsburgh, PA","Zip Code","15243","White","11/2021",0,1.45,"2024-08-10",NA
"6688","Pittsburgh, PA","Zip Code","15243","White","12/2021",0,0.25,"2024-08-10",NA
"6689","Pittsburgh, PA","Zip Code","15243","White","01/2022",1,0.4,"2024-08-10",NA
"6690","Pittsburgh, PA","Zip Code","15243","White","02/2022",1,0.878571428571429,"2024-08-10",NA
"6691","Pittsburgh, PA","Zip Code","15243","White","03/2022",0,1.6,"2024-08-10",NA
"6692","Pittsburgh, PA","Zip Code","15243","White","04/2022",1,0.533333333333333,"2024-08-10",NA
"6693","Pittsburgh, PA","Zip Code","15243","White","05/2022",0,1.53333333333333,"2024-08-10",NA
"6694","Pittsburgh, PA","Zip Code","15243","White","06/2022",0,1.1,"2024-08-10",NA
